	Date	Retailer	Company	Margin	Amount
4421	3/21/2020	BrightEnergy	AnchorVolt Industries	7584.03	8162.00
4422	3/21/2020	BrightEnergy	AnchorVolt Industries	164.00	1114.00
4423	3/21/2020	BrightEnergy	AnchorVolt Industries	365.88	2598.00
4424	3/21/2020	BrightEnergy	AnchorVolt Industries	367.88	2602.00
4425	3/21/2020	BrightEnergy	AnchorVolt Industries	367.88	2600.00
4426	3/21/2020	BrightEnergy	ApexCraft Electric	354.84	3144.14
4427	3/21/2020	BrightEnergy	ApexCraft Electric	517.89	4378.05
4428	3/21/2020	BrightEnergy	ApexCraft Electric	2194.47	18646.00
4429	3/21/2020	BrightEnergy	ApexCraft Electric	4923.76	41923.57
4430	3/21/2020	BrightCircuit	AnchorVolt Industries	392.92	2794.50
4431	3/21/2020	BrightCircuit	AnchorVolt Industries	189.16	1338.60
4432	3/21/2020	BrightCircuit	AnchorVolt Industries	259.59	1782.80
4433	3/21/2020	BrightCircuit	AnchorVolt Industries	939.04	2907.80
4434	3/21/2020	BrightCircuit	AnchorVolt Industries	166.08	1122.00
4435	3/21/2020	ElectroSource	AnchorVolt Industries	406.89	4487.00
4436	3/21/2020	ElectroSource	AnchorVolt Industries	529.99	3648.00
4437	3/21/2020	ElectroSource	AnchorVolt Industries	254.60	1790.80
4438	3/21/2020	ElectroSource	AnchorVolt Industries	4829.99	5199.00
4439	3/21/2020	ElectroSource	AnchorVolt Industries	364.73	2599.00
4440	3/21/2020	ElectroSource	AnchorVolt Industries	717.20	5132.80
4441	3/21/2020	ElectroSource	AnchorVolt Industries	625.60	4453.00
4442	3/21/2020	ElectroSource	AnchorVolt Industries	2934.24	3157.50
4443	3/21/2020	ElectroSource	AnchorVolt Industries	254.41	1781.80
4444	3/21/2020	ElectroSource	AnchorVolt Industries	279.14	1940.20
4445	3/21/2020	ElectroSource	AnchorVolt Industries	547.79	3869.40
4446	3/21/2020	ElectroSource	AnchorVolt Industries	436.79	3128.40
4447	3/21/2020	ElectroSource	AnchorVolt Industries	196.40	1372.70
4448	3/21/2020	ElectroSource	AnchorVolt Industries	1451.90	1567.20
4449	3/21/2020	ElectroSource	AnchorVolt Industries	255.47	1789.80
4450	3/21/2020	ElectroSource	AnchorVolt Industries	150.47	1038.80
4451	3/21/2020	ElectroSource	AnchorVolt Industries	820.93	5799.60
4452	3/21/2020	ElectroSource	AnchorVolt Industries	708.93	5052.60
4453	3/21/2020	ElectroSource	AnchorVolt Industries	2488.39	2674.20
4454	3/21/2020	ElectroSource	AnchorVolt Industries	176.67	1269.40
4455	3/21/2020	ElectroSource	AnchorVolt Industries	950.14	5565.00
4456	3/21/2020	ElectroSource	AnchorVolt Industries	1164.49	4834.00
4457	3/21/2020	ElectroSource	AnchorVolt Industries	3310.19	3565.60
4458	3/21/2020	ElectroSource	AnchorVolt Industries	247.07	1718.60
4459	3/21/2020	ElectroSource	AnchorVolt Industries	3789.49	4084.00
4460	3/21/2020	ElectroSource	AnchorVolt Industries	320.74	2235.00
4461	3/21/2020	ElectroSource	AnchorVolt Industries	241.00	1678.50
4462	3/21/2020	ElectroSource	AnchorVolt Industries	159.00	1122.00
4463	3/21/2020	ElectroSource	AnchorVolt Industries	542.79	3863.40
4464	3/21/2020	ElectroSource	AnchorVolt Industries	234.54	1635.40
4465	3/21/2020	ElectroSource	AnchorVolt Industries	410.13	2865.70
4466	3/21/2020	ElectroSource	AnchorVolt Industries	372.86	2609.00
4467	3/21/2020	ElectroSource	AnchorVolt Industries	408.13	2870.70
4468	3/21/2020	ElectroSource	AnchorVolt Industries	368.86	2601.00
4469	3/21/2020	ElectroSource	AnchorVolt Industries	402.26	2868.70
4470	3/21/2020	ElectroSource	AnchorVolt Industries	370.86	2602.00
4471	3/21/2020	ElectroSource	ApexCraft Electric	1226.94	10140.96
4472	3/21/2020	ElectroSource	ApexCraft Electric	1832.64	15540.16
4473	3/21/2020	ElectroSource	ApexCraft Electric	1642.18	13986.20
4474	3/21/2020	ElectroSource	ElectroAnchor Systems	1014.04	6658.80
4475	3/21/2020	ElectroSource	SupraVolt Manufacturing	198.50	1088.00
4476	3/21/2020	ElectroSource	SupraVolt Manufacturing	111.00	699.00
4477	3/21/2020	ElectroSource	SupraVolt Manufacturing	143.98	1116.20
4478	3/21/2020	ElectroSource	FusionAnchor Technologies	351.42	3001.39
4479	3/21/2020	ElectroFusion	AnchorVolt Industries	548.89	2610.00
4480	3/21/2020	ElectroFusion	AnchorVolt Industries	252.44	1790.80
4481	3/21/2020	ElectroFusion	AnchorVolt Industries	111.01	749.00
4482	3/21/2020	ElectroFusion	AnchorVolt Industries	149.50	1044.80
4483	3/21/2020	ElectroFusion	AnchorVolt Industries	817.06	5796.60
4484	3/21/2020	ElectroFusion	AnchorVolt Industries	714.04	5046.60
4485	3/21/2020	ElectroFusion	AnchorVolt Industries	184.70	1268.40
4486	3/21/2020	ElectroFusion	AnchorVolt Industries	592.11	1716.60
4487	3/21/2020	ElectroFusion	AnchorVolt Industries	315.91	2235.00
4488	3/21/2020	ElectroFusion	AnchorVolt Industries	161.03	1123.00
4489	3/21/2020	ElectroFusion	AnchorVolt Industries	293.98	2083.60
4490	3/21/2020	ElectroFusion	AnchorVolt Industries	228.58	1637.40
4491	3/21/2020	ElectroFusion	AnchorVolt Industries	408.32	2857.70
4492	3/21/2020	ElectroFusion	AnchorVolt Industries	370.92	2600.00
4493	3/22/2020	PulseCraft Depot	DynoGrid Industries	-28.77	669.00
4494	3/22/2020	PulseCraft Depot	Others	64.94	258.00
4495	3/22/2020	PulseCraft Depot	HavellCore Technologies	11.78	36.60
4496	3/22/2020	PulseCraft Depot	Others	17.51	260.00
4497	3/22/2020	PulseCraft Depot	Others	26.08	135.80
4498	3/22/2020	PulseCraft Depot	PowerMatic Havells	158.36	390.00
4499	3/22/2020	PulseCraft Depot	Others	343.71	1606.79
4500	3/22/2020	PulseCraft Depot	AnchorVolt Industries	310.75	1172.25
4501	3/22/2020	PulseCraft Depot	AnchorVolt Industries	98.01	408.31
4502	3/22/2020	PulseCraft Depot	AnchorVolt Industries	62.37	216.30
4503	3/22/2020	PulseCraft Depot	AnchorVolt Industries	303.49	1350.70
4504	3/22/2020	PulseCraft Depot	AnchorVolt Industries	309.71	1066.70
4505	3/22/2020	PulseCraft Depot	AnchorVolt Industries	127.40	502.67
4506	3/22/2020	PulseCraft Depot	AnchorVolt Industries	202.11	880.05
4507	3/22/2020	PulseCraft Depot	AnchorVolt Industries	102.20	1119.00
4508	3/22/2020	PulseCraft Depot	AnchorVolt Industries	102.45	305.30
4509	3/22/2020	PulseCraft Depot	AnchorVolt Industries	71.47	234.32
4510	3/22/2020	PulseCraft Depot	AnchorVolt Industries	564.97	1401.00
4511	3/22/2020	PulseCraft Depot	HavellCore Technologies	9.12	63.00
4512	3/22/2020	PulseCraft Depot	Others	39.63	91.00
4513	3/22/2020	PulseCraft Depot	VoltIndus Fabrications	110.33	548.60
4514	3/22/2020	PulseCraft Depot	VoltIndus Fabrications	162.89	692.10
4515	3/22/2020	PulseCraft Depot	VoltIndus Fabrications	117.33	550.60
4516	3/22/2020	PulseCraft Depot	VoltWave Manufacturing	38.00	69.80
4517	3/22/2020	PulseCraft Depot	VoltWave Manufacturing	10.57	35.50
4518	3/22/2020	PulseCraft Depot	SupraVolt Manufacturing	51.58	117.00
4519	3/22/2020	PulseCraft Depot	SupraVolt Manufacturing	21.19	39.24
4520	3/22/2020	PulseCraft Depot	Others	15.82	72.80
4521	3/22/2020	PulseCraft Depot	Others	25.22	88.00
4522	3/22/2020	PulseCraft Depot	OrionVolt Systems	129.83	501.80
4523	3/22/2020	PulseCraft Depot	HavellCore Technologies	4.55	15.20
4524	3/22/2020	PulseCraft Depot	SupraVolt Manufacturing	20.35	42.00
4525	3/22/2020	PulseCraft Depot	SupraVolt Manufacturing	40.01	85.00
4526	3/22/2020	Cash	DynoGrid Industries	-3.98	276.00
4527	3/22/2020	Cash	HavellCore Technologies	6.55	21.20
4528	3/22/2020	Cash	Others	11.54	106.40
4529	3/20/2020	PulseCraft Depot	Others	65.48	252.00
4530	3/20/2020	PulseCraft Depot	BharatElectra Works	30.48	114.00
4531	3/20/2020	PulseCraft Depot	OrionVolt Systems	32.16	95.20
4532	3/20/2020	PulseCraft Depot	OrionVolt Systems	17.81	61.86
4533	3/20/2020	PulseCraft Depot	ElectroSaar Fabricators	11.41	30.00
4534	3/20/2020	PulseCraft Depot	AnchorVolt Industries	32.19	228.60
4535	3/20/2020	PulseCraft Depot	AnchorVolt Industries	302.53	1147.78
4536	3/20/2020	PulseCraft Depot	HavellCore Technologies	5.03	16.98
4537	3/20/2020	PulseCraft Depot	Others	15.31	19.80
4538	3/20/2020	PulseCraft Depot	SupraVolt Manufacturing	16.38	66.20
4539	3/20/2020	PulseCraft Depot	SupraVolt Manufacturing	130.81	340.60
4540	3/20/2020	PulseCraft Depot	SupraVolt Manufacturing	24.48	25.05
4541	3/20/2020	PulseCraft Depot	OrionVolt Systems	49.63	156.60
4542	3/20/2020	PulseCraft Depot	OrionVolt Systems	45.35	84.50
4543	3/20/2020	PulseCraft Depot	OrionVolt Systems	10.63	47.24
4544	3/20/2020	PulseCraft Depot	ElectroSaar Fabricators	48.99	95.00
4545	3/18/2020	PulseCraft Depot	HavellCore Technologies	3.55	14.20
4546	3/18/2020	PulseCraft Depot	BharatElectra Works	49.93	216.00
4547	3/18/2020	PulseCraft Depot	BharatElectra Works	134.63	930.67
4548	3/18/2020	PulseCraft Depot	SupraVolt Manufacturing	31.64	108.25
4549	3/18/2020	PulseCraft Depot	OrionVolt Systems	18.91	22.90
4550	3/18/2020	PulseCraft Depot	OrionVolt Systems	16.84	73.43
4551	3/18/2020	PulseCraft Depot	ElectroSaar Fabricators	21.50	50.00
4552	3/14/2020	PulseCraft Depot	BharatElectra Works	151.88	2329.68
4553	3/14/2020	PulseCraft Depot	ElectroSaar Fabricators	17.40	40.00
4554	3/23/2020	CurrentPulse	AnchorVolt Industries	1870.13	40219.00
4555	3/23/2020	Cash	Others	89.45	262.50
4556	3/23/2020	Cash	Others	71.75	346.50
4557	3/23/2020	Cash	Others	215.17	1254.40
4558	3/23/2020	Cash	Others	170.03	958.00
4559	3/23/2020	ElectroSource	BharatElectra Works	1224.78	15961.51
4560	3/23/2020	Cash	AnchorVolt Industries	629.94	3541.00
4561	3/23/2020	Cash	AnchorVolt Industries	731.24	1765.00
4562	3/23/2020	Cash	AnchorVolt Industries	448.40	1360.40
4563	3/23/2020	Cash	AnchorVolt Industries	258.41	766.40
4564	3/23/2020	Cash	AnchorVolt Industries	394.87	1188.00
4565	3/23/2020	Cash	AnchorVolt Industries	240.94	705.60
4566	3/23/2020	Cash	AnchorVolt Industries	389.87	1190.00
4567	3/23/2020	Cash	AnchorVolt Industries	528.10	1476.00
4568	3/23/2020	Cash	AnchorVolt Industries	1437.93	3057.60
4569	3/23/2020	Cash	AnchorVolt Industries	151.21	446.00
4570	3/23/2020	Cash	AnchorVolt Industries	87.75	269.60
4571	3/23/2020	Cash	AnchorVolt Industries	416.36	1243.80
4572	3/23/2020	Cash	AnchorVolt Industries	361.42	1078.00
4573	3/23/2020	Cash	AnchorVolt Industries	186.07	738.00
4574	3/23/2020	Cash	HavellCore Technologies	63.07	105.04
4575	3/23/2020	Cash	HavellCore Technologies	14.27	40.32
4576	3/23/2020	Cash	HavellCore Technologies	24.44	123.00
4577	3/23/2020	Cash	Others	-2.97	39.40
4578	3/23/2020	Cash	PowerCrest Engineering	36.98	91.00
4579	3/23/2020	Cash	VoltIndus Fabrications	113.09	537.60
4580	3/23/2020	Cash	VoltIndus Fabrications	45.70	179.20
4581	3/23/2020	Cash	VoltIndus Fabrications	76.39	358.40
4582	3/23/2020	Cash	VoltIndus Fabrications	84.39	372.40
4583	3/23/2020	Cash	BharatElectra Works	1138.58	5273.00
4584	3/23/2020	Cash	SupraVolt Manufacturing	36.63	69.00
4585	3/23/2020	Cash	Others	35.35	105.80
4586	3/23/2020	Cash	Others	5.49	19.60
4587	3/23/2020	Cash	Others	31.05	78.00
4588	3/23/2020	Cash	OrionVolt Systems	212.74	363.00
4589	3/23/2020	Cash	AnchorVolt Industries	172.27	651.10
4590	3/23/2020	Cash	OrionVolt Systems	141.59	183.50
4591	3/24/2020	PowerPulse	AnchorVolt Industries	520.00	3644.00
4592	3/24/2020	PowerPulse	AnchorVolt Industries	213.74	1485.00
4593	3/24/2020	PowerPulse	AnchorVolt Industries	371.74	2610.00
4594	3/24/2020	PowerPulse	AnchorVolt Industries	624.61	4455.00
4595	3/24/2020	PowerPulse	AnchorVolt Industries	444.81	3154.50
4596	3/24/2020	PowerPulse	AnchorVolt Industries	220.40	1568.20
4597	3/24/2020	PowerPulse	AnchorVolt Industries	226.27	1562.20
4598	3/24/2020	PowerPulse	AnchorVolt Industries	289.67	2015.40
4599	3/24/2020	PowerPulse	AnchorVolt Industries	356.47	2536.80
4600	3/24/2020	PowerPulse	AnchorVolt Industries	376.27	2684.20
4601	3/24/2020	PowerPulse	AnchorVolt Industries	1173.50	4828.00
4602	3/24/2020	PowerPulse	AnchorVolt Industries	1211.07	3566.60
4603	3/24/2020	PowerPulse	AnchorVolt Industries	580.74	4093.00
4604	3/24/2020	PowerPulse	AnchorVolt Industries	165.00	1122.00
4605	3/24/2020	PowerPulse	AnchorVolt Industries	228.54	1632.40
4606	3/24/2020	PowerPulse	AnchorVolt Industries	378.62	2048.50
4607	3/24/2020	ElectroLink	HavellVolt Solutions	1049.51	21172.00
4608	3/24/2020	Cash	Others	137.32	294.00
4609	3/24/2020	Cash	SupraVolt Manufacturing	42.71	76.00
4610	3/24/2020	Cash	SupraVolt Manufacturing	45.23	101.80
4611	3/24/2020	Cash	OrionVolt Systems	16.42	101.06
4612	3/22/2020	ElectroSource	AnchorVolt Industries	171.23	1472.70
4613	3/23/2020	ElectroFlow	AnchorVolt Industries	45.70	338.00
4614	3/23/2020	ElectroFlow	AnchorVolt Industries	27.37	295.00
4615	3/23/2020	ElectroFlow	AnchorVolt Industries	27.59	189.00
4616	3/23/2020	ElectroFlow	AnchorVolt Industries	46.93	516.00
4617	3/23/2020	ElectroFlow	AnchorVolt Industries	38.34	318.00
4618	3/23/2020	ElectroFlow	AnchorVolt Industries	60.51	555.50
4619	3/23/2020	PulseCraft Depot	Others	3.61	41.95
4620	3/23/2020	PulseCraft Depot	SupraElectra Industries	40.77	164.00
4621	3/23/2020	PulseCraft Depot	Others	18.48	77.00
4622	3/23/2020	PulseCraft Depot	PowerMatic Havells	34.04	169.00
4623	3/23/2020	PulseCraft Depot	SupraVolt Manufacturing	16.79	35.00
4624	3/23/2020	PulseCraft Depot	SupraVolt Manufacturing	8.61	18.30
4625	3/23/2020	PulseCraft Depot	OrionVolt Systems	20.05	37.00
4626	3/23/2020	PulseCraft Depot	ElectroSaar Fabricators	6.89	49.04
4627	3/24/2020	PulseCraft Depot	SupraVolt Manufacturing	25.02	96.00
4628	3/22/2020	Cash	BharatElectra Works	155.72	635.00
4629	3/22/2020	PulseCraft Depot	BharatElectra Works	48.91	216.00
4630	3/22/2020	Cash	BharatElectra Works	52.95	132.00
4631	3/24/2020	ElectroGlow	AnchorVolt Industries	368.97	3398.70
4632	3/24/2020	ElectroGlow	AnchorVolt Industries	208.40	2235.00
4633	3/24/2020	ElectroGlow	AnchorVolt Industries	210.80	1387.30
4634	3/24/2020	ElectroGlow	AnchorVolt Industries	867.61	4203.00
4635	3/24/2020	ElectroGlow	AnchorVolt Industries	250.49	2625.00
4636	3/24/2020	ElectroGlow	AnchorVolt Industries	119.87	1269.00
4637	3/24/2020	ElectroGlow	AnchorVolt Industries	164.87	1683.00
4638	3/24/2020	ElectroGlow	AnchorVolt Industries	203.74	2105.00
4639	3/24/2020	ElectroGlow	AnchorVolt Industries	781.74	2743.00
4640	3/24/2020	ElectroGlow	AnchorVolt Industries	293.24	3153.00
4641	3/24/2020	ElectroFusion	AnchorVolt Industries	373.74	2606.00
4642	3/24/2020	ElectroFusion	AnchorVolt Industries	1450.90	1559.20
4643	3/24/2020	ElectroFusion	AnchorVolt Industries	1448.90	1559.20
4644	3/24/2020	ElectroFusion	AnchorVolt Industries	425.87	2980.00
4645	3/24/2020	ElectroFusion	AnchorVolt Industries	255.41	1788.80
4646	3/24/2020	ElectroFusion	AnchorVolt Industries	108.87	745.00
4647	3/24/2020	ElectroFusion	AnchorVolt Industries	149.47	1038.80
4648	3/24/2020	ElectroFusion	AnchorVolt Industries	185.67	1275.40
4649	3/24/2020	ElectroFusion	AnchorVolt Industries	245.07	1716.60
4650	3/24/2020	ElectroFusion	AnchorVolt Industries	312.74	2235.00
4651	3/24/2020	ElectroFusion	OrionVolt Systems	1963.16	10644.00
4652	3/24/2020	ElectroFusion	OrionVolt Systems	1279.74	5334.00
4653	3/24/2020	ElectroFusion	OrionVolt Systems	1056.60	4903.00
4654	3/25/2020	CurrentCraft	FusionAnchor Technologies	230.86	2010.26
4655	3/25/2020	PowerSphere	SupraVolt Manufacturing	282.64	1164.67
4656	3/25/2020	PowerSphere	SupraVolt Manufacturing	1002.78	2633.67
4657	3/25/2020	PowerSphere	SupraVolt Manufacturing	882.63	2529.33
4658	3/25/2020	PowerSphere	SupraVolt Manufacturing	452.91	1333.56
4659	3/25/2020	PowerSphere	SupraVolt Manufacturing	3143.18	7586.68
4660	3/25/2020	PowerSphere	SupraVolt Manufacturing	301.02	661.55
4661	3/25/2020	PowerSphere	SupraVolt Manufacturing	915.89	2109.30
4662	3/25/2020	PowerSphere	SupraVolt Manufacturing	878.59	5778.00
4663	3/25/2020	PowerSphere	SupraVolt Manufacturing	590.66	1540.76
4664	3/25/2020	PowerSphere	OrionVolt Systems	188.86	1074.80
4665	3/25/2020	PowerSphere	OrionVolt Systems	96.96	814.50
4666	3/25/2020	PowerSphere	OrionVolt Systems	214.61	712.70
4667	3/25/2020	Cash	HavellVolt Solutions	731.16	5804.00
4668	3/25/2020	Cash	AnchorVolt Industries	36.84	123.68
4669	3/25/2020	Cash	AnchorVolt Industries	99.96	278.40
4670	3/25/2020	Cash	AnchorVolt Industries	287.84	743.00
4671	3/25/2020	Cash	AnchorVolt Industries	37.36	113.80
4672	3/25/2020	Cash	Others	126.50	670.00
4673	3/25/2020	PowerSphere	AnchorVolt Industries	529.00	4211.00
4674	3/25/2020	PowerSphere	AnchorVolt Industries	485.14	3415.20
4675	3/25/2020	PowerSphere	AnchorVolt Industries	274.40	1933.20
4676	3/25/2020	PowerSphere	AnchorVolt Industries	318.22	1601.30
4677	3/25/2020	PowerSphere	AnchorVolt Industries	413.47	2898.80
4678	3/25/2020	PowerSphere	AnchorVolt Industries	1389.38	6690.00
4679	3/25/2020	PowerSphere	AnchorVolt Industries	291.87	2044.50
4680	3/25/2020	Cash	DynoGrid Industries	19.68	2069.00
4681	3/25/2020	Cash	Others	155.39	478.40
4682	3/25/2020	Cash	PowerShakti Engineering	34.56	1410.00
4683	3/25/2020	Cash	NexaGrid Solutions	402.93	1449.90
4684	3/25/2020	Cash	Others	6.45	52.00
4685	3/25/2020	Cash	Others	-0.10	130.80
4686	3/25/2020	Cash	Others	6.08	43.20
4687	3/25/2020	Cash	Others	37.85	194.40
4688	3/25/2020	Cash	PowerMatic Havells	169.93	391.00
4689	3/25/2020	Cash	PowerMatic Havells	107.95	255.00
4690	3/25/2020	Cash	FusionAnchor Technologies	1154.61	2119.80
4691	3/25/2020	Cash	FusionAnchor Technologies	586.18	1676.12
4692	3/25/2020	Cash	FusionAnchor Technologies	253.54	690.96
4693	3/25/2020	Cash	FusionAnchor Technologies	32.27	93.72
4694	3/25/2020	Cash	FusionAnchor Technologies	232.07	689.96
4695	3/25/2020	Cash	ElectroSaar Fabricators	91.40	406.00
4696	3/25/2020	VoltEmpire	SupraVolt Manufacturing	1003.68	2629.67
4697	3/25/2020	VoltEmpire	SupraVolt Manufacturing	881.54	2518.33
4698	3/25/2020	VoltEmpire	SupraVolt Manufacturing	1258.36	3036.07
4699	3/25/2020	VoltEmpire	SupraVolt Manufacturing	558.48	1276.78
4700	3/25/2020	VoltEmpire	SupraVolt Manufacturing	292.46	1929.00
4701	3/25/2020	Cash	AnchorVolt Industries	119.26	294.00
4702	3/25/2020	Cash	AnchorVolt Industries	461.04	1361.36
4703	3/25/2020	Cash	Others	-5.98	30.40
4704	3/25/2020	Cash	Others	10.10	39.20
4705	3/25/2020	VoltVision	AnchorVolt Industries	2994.11	42153.00
4706	3/25/2020	PulseCraft Depot	PowerCrest Engineering	141.68	491.72
4707	3/27/2020	Cash	HavellVolt Solutions	116.13	1794.00
4708	3/26/2020	ElectroStream	ZenithPulse Fabricators	2352.92	4991.00
4709	3/26/2020	ElectroStream	VoltStar Technologies	1639.28	3255.00
4710	3/26/2020	ElectroStream	SupraVolt Manufacturing	137.79	623.00
4711	3/26/2020	ElectroStream	SupraVolt Manufacturing	45.20	213.00
4712	3/26/2020	PulseCraft Depot	ApexVolt Industries	31.99	31.00
4713	3/26/2020	PulseCraft Depot	NexaGrid Solutions	15.35	86.32
4714	3/26/2020	PulseCraft Depot	NexaGrid Solutions	18.62	49.00
4715	3/26/2020	PulseCraft Depot	BharatElectra Works	25.23	240.21
4716	3/26/2020	PulseCraft Depot	SupraVolt Manufacturing	3.87	10.78
4717	3/26/2020	PulseCraft Depot	OrionVolt Systems	45.49	69.00
4718	3/26/2020	PulseCraft Depot	DynoGrid Industries	-5.81	275.00
4719	3/26/2020	PulseCraft Depot	Others	15.24	52.00
4720	3/26/2020	PulseCraft Depot	HavellCore Technologies	10.20	54.80
4721	3/26/2020	PulseCraft Depot	Others	40.23	471.84
4722	3/27/2020	VoltPeak	AnchorVolt Industries	180.88	1495.80
4723	3/27/2020	VoltPeak	OrionVolt Systems	135.70	690.51
4724	3/27/2020	VoltPeak	OrionVolt Systems	475.11	1475.08
4725	3/27/2020	Cash	FusionAnchor Technologies	36.63	186.28
4726	3/27/2020	Cash	FusionAnchor Technologies	90.38	500.08
4727	3/27/2020	ElectroFlow	HavellVolt Solutions	354.50	7069.00
4728	3/27/2020	BrightElectro	AnchorVolt Industries	379.50	3723.00
4729	3/27/2020	BrightElectro	ZenithWeld Electric	1929.32	4765.00
4730	3/27/2020	ElectroFusion	AnchorVolt Industries	315.00	2191.00
4731	3/27/2020	ElectroFusion	AnchorVolt Industries	210.74	1486.00
4732	3/27/2020	ElectroFusion	AnchorVolt Industries	424.74	2980.00
4733	3/27/2020	ElectroFusion	AnchorVolt Industries	224.40	1572.20
4734	3/27/2020	ElectroFusion	AnchorVolt Industries	361.47	2529.80
4735	3/27/2020	ElectroFusion	AnchorVolt Industries	940.80	3864.40
4736	3/27/2020	ElectroFusion	AnchorVolt Industries	233.54	1644.40
4737	3/28/2020	VoltVille	AnchorVolt Industries	170.22	1473.70
4738	3/28/2020	ElectroSource	AnchorVolt Industries	55.45	339.90
4739	3/28/2020	PulseCraft Depot	BharatElectra Works	104.10	1481.53
4740	3/28/2020	Cash	AnchorVolt Industries	166.94	903.90
4741	3/28/2020	Cash	AnchorVolt Industries	33.54	289.75
4742	3/28/2020	Cash	AnchorVolt Industries	295.44	2244.70
4743	3/28/2020	ElectroSphere	AnchorVolt Industries	262.08	5053.00
4744	3/28/2020	ElectroSphere	AnchorVolt Industries	299.97	2084.60
4745	3/28/2020	ElectroSphere	AnchorVolt Industries	501.25	3566.60
4746	3/28/2020	ElectroSphere	AnchorVolt Industries	1084.76	5198.00
4747	3/28/2020	ElectroSphere	AnchorVolt Industries	257.43	1785.80
4748	3/28/2020	ElectroSphere	AnchorVolt Industries	318.78	2234.00
4749	3/28/2020	ElectroSphere	AnchorVolt Industries	279.17	1936.20
4750	3/28/2020	ElectroSphere	AnchorVolt Industries	213.03	1484.00
4751	3/28/2020	ElectroSphere	AnchorVolt Industries	407.51	2899.80
4752	3/28/2020	ElectroSphere	AnchorVolt Industries	361.51	2524.80
4753	3/28/2020	ElectroSphere	AnchorVolt Industries	461.50	2237.00
4754	3/28/2020	ElectroSphere	AnchorVolt Industries	1170.58	4828.00
4755	3/28/2020	ElectroSphere	AnchorVolt Industries	319.91	2230.00
4756	3/28/2020	ElectroSphere	AnchorVolt Industries	157.01	1117.00
4757	3/28/2020	ElectroSphere	AnchorVolt Industries	238.57	1637.40
4758	3/28/2020	ElectroSphere	AnchorVolt Industries	288.90	2049.50
4759	3/28/2020	Cash	BharatElectra Works	-842.39	14.01
4760	3/29/2020	ElectroSource	BharatElectra Works	66.93	1332.00
4761	3/29/2020	WattZone	AnchorVolt Industries	33.40	300.00
4762	3/29/2020	WattZone	OrionVolt Systems	5.22	325.56
4763	3/29/2020	WattZone	OrionVolt Systems	116.27	570.48
4764	3/29/2020	BrightPower	SupraPower Solutions	586.05	4628.00
4765	3/29/2020	BrightPower	SupraPower Solutions	328.03	1894.00
